id,name,album,album_id,artists,artist_ids,track_number,disc_number,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,year,release_date,genres
1SB2vdxyWLVgTdc9s8pqhF,Calling All Angels,Biali: From Sea To Sky,6HHX0jmy83wbU54HV8nnHs,"['Rob Piltch', 'Guido Basso', 'Phil Dwyer', 'Laila Biali', 'Don Thompson', 'George Koller', 'Larnell Lewis']","['4mLa5gO2psb13PPvBVnA49', '0ViCqfefIdNxSQt6QjXL51', '0o07RrIRdBYWLa4TVCWvo5', '6ioJTe2wSpFulE39iP818I', '1l2y80b850BRWQ3Y6YhLaX', '56Lo5aNOP0C5QcC4c6KSv5', '1hBRkKV5vncXd6W1KRJ87U']",5,1,False,0.2289999999999999,0.4970000000000001,2,-10.597,1,0.0353,0.596,0.0075299999999999,0.0932,0.246,165.89,354453,5.0,2010,2010-01-01,"[""canadian modern jazz"", ""jazz double bass"", ""canadian modern jazz""]"
1lw3KJz6MLp1Q52aoTxTRI,Woodstock,Biali: From Sea To Sky,6HHX0jmy83wbU54HV8nnHs,"['Rob Piltch', 'Guido Basso', 'Phil Dwyer', 'Laila Biali', 'Don Thompson', 'George Koller', 'Larnell Lewis']","['4mLa5gO2psb13PPvBVnA49', '0ViCqfefIdNxSQt6QjXL51', '0o07RrIRdBYWLa4TVCWvo5', '6ioJTe2wSpFulE39iP818I', '1l2y80b850BRWQ3Y6YhLaX', '56Lo5aNOP0C5QcC4c6KSv5', '1hBRkKV5vncXd6W1KRJ87U']",6,1,False,0.474,0.5329999999999999,5,-11.453,0,0.0305,0.655,0.00215,0.12,0.3879999999999999,130.463,321907,4.0,2010,2010-01-01,"[""canadian modern jazz"", ""jazz double bass"", ""canadian modern jazz""]"
7DaphwQuhJHypqbLoDdbT7,I'll Never Smile Again,Biali: From Sea To Sky,6HHX0jmy83wbU54HV8nnHs,"['Laila Biali', 'Phil Dwyer', 'Don Thompson', 'Guido Basso', 'Rob Piltch', 'George Koller', 'Larnell Lewis']","['6ioJTe2wSpFulE39iP818I', '0o07RrIRdBYWLa4TVCWvo5', '1l2y80b850BRWQ3Y6YhLaX', '0ViCqfefIdNxSQt6QjXL51', '4mLa5gO2psb13PPvBVnA49', '56Lo5aNOP0C5QcC4c6KSv5', '1hBRkKV5vncXd6W1KRJ87U']",7,1,False,0.363,0.136,0,-17.424,1,0.0317,0.979,0.5670000000000001,0.17,0.222,104.941,346533,4.0,2010,2010-01-01,"[""canadian modern jazz"", ""jazz double bass"", ""canadian modern jazz""]"
3Nn3fBLwPbR5tKBhIBMR3K,Stolen Land,Biali: From Sea To Sky,6HHX0jmy83wbU54HV8nnHs,"['Rob Piltch', 'Guido Basso', 'Phil Dwyer', 'Laila Biali', 'Don Thompson', 'George Koller', 'Larnell Lewis']","['4mLa5gO2psb13PPvBVnA49', '0ViCqfefIdNxSQt6QjXL51', '0o07RrIRdBYWLa4TVCWvo5', '6ioJTe2wSpFulE39iP818I', '1l2y80b850BRWQ3Y6YhLaX', '56Lo5aNOP0C5QcC4c6KSv5', '1hBRkKV5vncXd6W1KRJ87U']",8,1,False,0.546,0.5720000000000001,1,-11.475,1,0.1639999999999999,0.3289999999999999,0.000531,0.0922,0.5489999999999999,128.77100000000002,308667,4.0,2010,2010-01-01,"[""canadian modern jazz"", ""jazz double bass"", ""canadian modern jazz""]"
7me7v8mFJ3r56TVcNASE3e,Mushaboom,Biali: From Sea To Sky,6HHX0jmy83wbU54HV8nnHs,"['Rob Piltch', 'Guido Basso', 'Phil Dwyer', 'Laila Biali', 'Don Thompson', 'George Koller', 'Larnell Lewis']","['4mLa5gO2psb13PPvBVnA49', '0ViCqfefIdNxSQt6QjXL51', '0o07RrIRdBYWLa4TVCWvo5', '6ioJTe2wSpFulE39iP818I', '1l2y80b850BRWQ3Y6YhLaX', '56Lo5aNOP0C5QcC4c6KSv5', '1hBRkKV5vncXd6W1KRJ87U']",9,1,False,0.37,0.4370000000000001,5,-12.742,0,0.064,0.754,0.0409,0.148,0.545,201.851,294680,4.0,2010,2010-01-01,"[""canadian modern jazz"", ""jazz double bass"", ""canadian modern jazz""]"
4DGeaKsXsqBslhh7e0M3c7,Autumn Leaves,Biali: From Sea To Sky,6HHX0jmy83wbU54HV8nnHs,"['Rob Piltch', 'Guido Basso', 'Phil Dwyer', 'Laila Biali', 'Don Thompson', 'George Koller', 'Larnell Lewis']","['4mLa5gO2psb13PPvBVnA49', '0ViCqfefIdNxSQt6QjXL51', '0o07RrIRdBYWLa4TVCWvo5', '6ioJTe2wSpFulE39iP818I', '1l2y80b850BRWQ3Y6YhLaX', '56Lo5aNOP0C5QcC4c6KSv5', '1hBRkKV5vncXd6W1KRJ87U']",10,1,False,0.324,0.318,0,-14.858,0,0.0308,0.928,0.78,0.135,0.16,131.409,359533,3.0,2010,2010-01-01,"[""canadian modern jazz"", ""jazz double bass"", ""canadian modern jazz""]"
1jncFBZ4e7JVb7rmsbdayB,Anthem (arr. L. Biali): Anthem,Biali: From Sea To Sky,6HHX0jmy83wbU54HV8nnHs,"['Rob Piltch', 'Guido Basso', 'Phil Dwyer', 'Laila Biali', 'Don Thompson', 'George Koller', 'Larnell Lewis']","['4mLa5gO2psb13PPvBVnA49', '0ViCqfefIdNxSQt6QjXL51', '0o07RrIRdBYWLa4TVCWvo5', '6ioJTe2wSpFulE39iP818I', '1l2y80b850BRWQ3Y6YhLaX', '56Lo5aNOP0C5QcC4c6KSv5', '1hBRkKV5vncXd6W1KRJ87U']",11,1,False,0.275,0.431,1,-10.98,0,0.0293,0.774,0.00489,0.14,0.252,98.102,416360,3.0,2010,2010-01-01,"[""canadian modern jazz"", ""jazz double bass"", ""canadian modern jazz""]"
4mNGnREngXygZbdwHy9Ymp,White Trash,Wildcard,5Or2XM0Gjy6Y8qlaERqsSn,['Miranda Lambert'],['66lH4jAE7pqPlOlzUKbwA0'],1,1,False,0.5489999999999999,0.922,0,-4.642,1,0.131,0.0349,1.62e-05,0.125,0.804,183.997,190480,4.0,2019,2019-11-01,"[""contemporary country"", ""country"", ""country dawn"", ""country road""]"
3pOYCVZaunOdjHaf5LhiV6,Mess with My Head,Wildcard,5Or2XM0Gjy6Y8qlaERqsSn,['Miranda Lambert'],['66lH4jAE7pqPlOlzUKbwA0'],2,1,False,0.715,0.846,11,-4.31,0,0.0303,0.00104,0.00113,0.076,0.972,114.008,153000,4.0,2019,2019-11-01,"[""contemporary country"", ""country"", ""country dawn"", ""country road""]"
41FLEFSeRCv19OBn0vLiaH,It All Comes Out in the Wash,Wildcard,5Or2XM0Gjy6Y8qlaERqsSn,['Miranda Lambert'],['66lH4jAE7pqPlOlzUKbwA0'],3,1,False,0.602,0.73,0,-4.925,1,0.0313,0.00106,0.0001159999999999,0.095,0.923,164.02900000000002,214787,4.0,2019,2019-11-01,"[""contemporary country"", ""country"", ""country dawn"", ""country road""]"
53bZYxVbCYm6w1Gx8U64bz,Settling Down,Wildcard,5Or2XM0Gjy6Y8qlaERqsSn,['Miranda Lambert'],['66lH4jAE7pqPlOlzUKbwA0'],4,1,False,0.643,0.7559999999999999,6,-5.8,0,0.0305,0.0215,0.000268,0.1009999999999999,0.934,90.001,197453,4.0,2019,2019-11-01,"[""contemporary country"", ""country"", ""country dawn"", ""country road""]"
1donTJoEmUwcjAO3LgZxBN,Holy Water,Wildcard,5Or2XM0Gjy6Y8qlaERqsSn,['Miranda Lambert'],['66lH4jAE7pqPlOlzUKbwA0'],5,1,False,0.8370000000000001,0.685,0,-5.553999999999999,0,0.0359,0.0938,0.000347,0.307,0.858,124.046,194813,4.0,2019,2019-11-01,"[""contemporary country"", ""country"", ""country dawn"", ""country road""]"
6ZShReTf4SiT7LYXnRCks0,Way Too Pretty for Prison (with Maren Morris),Wildcard,5Or2XM0Gjy6Y8qlaERqsSn,"['Miranda Lambert', 'Maren Morris']","['66lH4jAE7pqPlOlzUKbwA0', '6WY7D3jk8zTrHtmkqqo5GI']",6,1,False,0.51,0.903,0,-3.898,1,0.0618,0.0335,0.0,0.119,0.7090000000000001,165.74,194080,4.0,2019,2019-11-01,"[""contemporary country"", ""country"", ""country dawn"", ""country road"", ""contemporary country"", ""country"", ""pop"", ""texas country""]"
6x1mY23VCOpjiBMD4RIiD0,Locomotive,Wildcard,5Or2XM0Gjy6Y8qlaERqsSn,['Miranda Lambert'],['66lH4jAE7pqPlOlzUKbwA0'],7,1,False,0.5710000000000001,0.967,4,-2.678,1,0.0772,0.00188,0.00206,0.366,0.685,107.378,193560,4.0,2019,2019-11-01,"[""contemporary country"", ""country"", ""country dawn"", ""country road""]"
0kPeZAyIhIfeZNrtfjJGDB,Bluebird,Wildcard,5Or2XM0Gjy6Y8qlaERqsSn,['Miranda Lambert'],['66lH4jAE7pqPlOlzUKbwA0'],8,1,False,0.6609999999999999,0.633,7,-5.9860000000000015,1,0.0348,0.038,2.75e-06,0.124,0.613,81.984,209760,4.0,2019,2019-11-01,"[""contemporary country"", ""country"", ""country dawn"", ""country road""]"
5qtcOwTDcRlMYlBa2r4qQQ,How Dare You Love,Wildcard,5Or2XM0Gjy6Y8qlaERqsSn,['Miranda Lambert'],['66lH4jAE7pqPlOlzUKbwA0'],9,1,False,0.6,0.7070000000000001,0,-6.875,1,0.0262,0.0121,0.000101,0.0994,0.6579999999999999,146.063,217587,4.0,2019,2019-11-01,"[""contemporary country"", ""country"", ""country dawn"", ""country road""]"
0yOKjGIjYTr61rB7xnE6Xm,Fire Escape,Wildcard,5Or2XM0Gjy6Y8qlaERqsSn,['Miranda Lambert'],['66lH4jAE7pqPlOlzUKbwA0'],10,1,False,0.591,0.529,8,-6.119,0,0.0262,0.000858,0.00141,0.143,0.291,138.04,229067,4.0,2019,2019-11-01,"[""contemporary country"", ""country"", ""country dawn"", ""country road""]"
5IhAJUu8ZEKOezGFaMeEmO,Pretty Bitchin',Wildcard,5Or2XM0Gjy6Y8qlaERqsSn,['Miranda Lambert'],['66lH4jAE7pqPlOlzUKbwA0'],11,1,False,0.565,0.759,7,-5.348,1,0.0298,0.00377,5.460000000000001e-05,0.0942,0.8079999999999999,163.857,211853,4.0,2019,2019-11-01,"[""contemporary country"", ""country"", ""country dawn"", ""country road""]"
2fmHMSaIadDzLPT4Im3Mze,Tequila Does,Wildcard,5Or2XM0Gjy6Y8qlaERqsSn,['Miranda Lambert'],['66lH4jAE7pqPlOlzUKbwA0'],12,1,False,0.506,0.421,0,-6.9670000000000005,1,0.0353,0.159,2.65e-06,0.105,0.411,113.777,241787,3.0,2019,2019-11-01,"[""contemporary country"", ""country"", ""country dawn"", ""country road""]"
2Z1TiQY4mkYi9CIQPjFpO0,Track Record,Wildcard,5Or2XM0Gjy6Y8qlaERqsSn,['Miranda Lambert'],['66lH4jAE7pqPlOlzUKbwA0'],13,1,False,0.57,0.853,0,-5.443,1,0.0259,9.57e-05,0.0327,0.113,0.634,145.069,199467,4.0,2019,2019-11-01,"[""contemporary country"", ""country"", ""country dawn"", ""country road""]"
6lw1PJUAjUQFuUk7j4OipI,Dark Bars,Wildcard,5Or2XM0Gjy6Y8qlaERqsSn,['Miranda Lambert'],['66lH4jAE7pqPlOlzUKbwA0'],14,1,False,0.451,0.3720000000000001,4,-8.273,1,0.0259,0.0913,0.000376,0.0983,0.236,146.69799999999995,288867,3.0,2019,2019-11-01,"[""contemporary country"", ""country"", ""country dawn"", ""country road""]"
0lNimkdiizO4zLVVvCQTa8,Sky Priority,Ghetto Gospel,0BWWl9HSIkZ3EQjIlxk01m,['Rod Wave'],['45TgXXqMDdF8BkjA83OM7z'],1,1,True,0.635,0.4370000000000001,4,-13.835,1,0.318,0.159,0.0,0.124,0.494,171.41099999999997,178678,3.0,2019,2019-11-01,"[""florida rap""]"
4cO73iaG4musQlSJeJCf9s,Dark Conversation,Ghetto Gospel,0BWWl9HSIkZ3EQjIlxk01m,['Rod Wave'],['45TgXXqMDdF8BkjA83OM7z'],2,1,True,0.71,0.648,9,-5.6670000000000025,0,0.187,0.293,0.0,0.0553,0.594,159.01,144960,4.0,2019,2019-11-01,"[""florida rap""]"
0Her1C64lu3fAk7eSKXbvu,Close Enough To Hurt,Ghetto Gospel,0BWWl9HSIkZ3EQjIlxk01m,['Rod Wave'],['45TgXXqMDdF8BkjA83OM7z'],3,1,True,0.7609999999999999,0.519,6,-9.885,0,0.248,0.495,0.0,0.114,0.332,78.008,134583,4.0,2019,2019-11-01,"[""florida rap""]"
6V9i035aO70RORIZKwVSBh,Green Light,Ghetto Gospel,0BWWl9HSIkZ3EQjIlxk01m,['Rod Wave'],['45TgXXqMDdF8BkjA83OM7z'],4,1,True,0.872,0.434,1,-11.741,1,0.7290000000000001,0.066,0.0,0.0961,0.2689999999999999,82.973,121522,4.0,2019,2019-11-01,"[""florida rap""]"
70p4ogjuGsFCjyaCv3hyNi,Brace Face,Ghetto Gospel,0BWWl9HSIkZ3EQjIlxk01m,['Rod Wave'],['45TgXXqMDdF8BkjA83OM7z'],5,1,True,0.6779999999999999,0.711,10,-4.713,1,0.0403,0.251,0.0,0.0384,0.617,85.988,161933,4.0,2019,2019-11-01,"[""florida rap""]"
4cFFNqzR2zD3WuNoPkHjC7,Poison,Ghetto Gospel,0BWWl9HSIkZ3EQjIlxk01m,['Rod Wave'],['45TgXXqMDdF8BkjA83OM7z'],6,1,True,0.6679999999999999,0.61,11,-10.157,1,0.257,0.146,0.0,0.146,0.7490000000000001,152.113,195866,1.0,2019,2019-11-01,"[""florida rap""]"
4Ppbjet6CDpBWUyXW1rIJ5,Cuban Links (feat. Kevin Gates),Ghetto Gospel,0BWWl9HSIkZ3EQjIlxk01m,"['Rod Wave', 'Kevin Gates']","['45TgXXqMDdF8BkjA83OM7z', '1gPhS1zisyXr5dHTYZyiMe']",7,1,True,0.615,0.8109999999999999,10,-5.32,1,0.2789999999999999,0.298,0.0,0.0585,0.852,87.705,201874,4.0,2019,2019-11-01,"[""florida rap"", ""baton rouge rap"", ""rap"", ""southern hip hop"", ""trap""]"
5v6zBu5kuO1kN9q9QKy1T1,Soldier Life,Ghetto Gospel,0BWWl9HSIkZ3EQjIlxk01m,['Rod Wave'],['45TgXXqMDdF8BkjA83OM7z'],8,1,True,0.657,0.7140000000000001,5,-4.964,1,0.0603,0.4270000000000001,0.0,0.18,0.358,80.058,158198,3.0,2019,2019-11-01,"[""florida rap""]"
31kaG1GneoGTpu40A559m3,Counted Steps,Ghetto Gospel,0BWWl9HSIkZ3EQjIlxk01m,['Rod Wave'],['45TgXXqMDdF8BkjA83OM7z'],9,1,True,0.629,0.738,0,-6.359,1,0.103,0.4370000000000001,0.0,0.0785,0.809,84.976,173270,4.0,2019,2019-11-01,"[""florida rap""]"
17Rmcetc0LXrN9Lxt5b6JU,Titanic (feat. Kevin Gates),Ghetto Gospel,0BWWl9HSIkZ3EQjIlxk01m,"['Rod Wave', 'Kevin Gates']","['45TgXXqMDdF8BkjA83OM7z', '1gPhS1zisyXr5dHTYZyiMe']",10,1,True,0.7809999999999999,0.361,4,-11.888,0,0.13,0.3339999999999999,0.0,0.104,0.186,142.084,231602,4.0,2019,2019-11-01,"[""florida rap"", ""baton rouge rap"", ""rap"", ""southern hip hop"", ""trap""]"
4FwvogqsKHFBae0AjvlGLS,Extra,Ghetto Gospel,0BWWl9HSIkZ3EQjIlxk01m,['Rod Wave'],['45TgXXqMDdF8BkjA83OM7z'],11,1,True,0.6940000000000001,0.465,7,-13.911,0,0.3329999999999999,0.0601,0.0,0.0751,0.507,146.029,144720,4.0,2019,2019-11-01,"[""florida rap""]"
4dvbNsJ2PQTjedg4rJQ3pZ,Abandoned,Ghetto Gospel,0BWWl9HSIkZ3EQjIlxk01m,['Rod Wave'],['45TgXXqMDdF8BkjA83OM7z'],12,1,True,0.7120000000000001,0.518,4,-13.555,1,0.109,0.477,0.0,0.0755,0.701,149.938,246465,4.0,2019,2019-11-01,"[""florida rap""]"
2PmzGb5Tkqe2hHDR9exXwl,Chip On My Shoulder,Ghetto Gospel,0BWWl9HSIkZ3EQjIlxk01m,['Rod Wave'],['45TgXXqMDdF8BkjA83OM7z'],13,1,True,0.667,0.3670000000000001,2,-9.467,1,0.525,0.8859999999999999,0.0,0.0756,0.622,71.047,111752,4.0,2019,2019-11-01,"[""florida rap""]"
736U3EyAfksythRdL8FWFc,Heart On Ice (Remix) [feat. Lil Durk],Ghetto Gospel,0BWWl9HSIkZ3EQjIlxk01m,"['Rod Wave', 'Lil Durk']","['45TgXXqMDdF8BkjA83OM7z', '3hcs9uc56yIGFCSy9leWe7']",14,1,True,0.7,0.414,10,-9.111,0,0.222,0.226,0.0,0.177,0.273,157.541,195419,3.0,2019,2019-11-01,"[""florida rap"", ""chicago drill"", ""chicago rap"", ""drill"", ""hip hop"", ""rap"", ""southern hip hop"", ""trap""]"
26FACQW46tSrVsckkiWm4e,Like Silence Is To Sound,The Cosmic Waters (Inspired by 'The Outlaw Ocean' a book by Ian Urbina),5euL6qFngzBF3uEXB8AnhV,"['Televangel', 'Ian Urbina']","['2J6cJXIuA7tHufujlMnrKF', '7miGJahGF5JYOunptmXsQz']",1,1,False,0.541,0.447,0,-12.312,1,0.0586,0.654,0.885,0.0973,0.0396,155.066,281806,4.0,2020,2020-10-09,"[""downtempo bass""]"
6pYXV2dhmFLBjrYMV7w8Pu,"From The Sea, Freedom",The Cosmic Waters (Inspired by 'The Outlaw Ocean' a book by Ian Urbina),5euL6qFngzBF3uEXB8AnhV,"['Televangel', 'Ian Urbina']","['2J6cJXIuA7tHufujlMnrKF', '7miGJahGF5JYOunptmXsQz']",2,1,False,0.302,0.349,1,-11.491,1,0.0453,0.476,0.901,0.0844,0.143,114.983,280864,4.0,2020,2020-10-09,"[""downtempo bass""]"
2b7u7lhvyABxClze3mL7G7,Fluid Borders,The Cosmic Waters (Inspired by 'The Outlaw Ocean' a book by Ian Urbina),5euL6qFngzBF3uEXB8AnhV,"['Televangel', 'Ian Urbina']","['2J6cJXIuA7tHufujlMnrKF', '7miGJahGF5JYOunptmXsQz']",3,1,False,0.2739999999999999,0.238,0,-19.421,1,0.0336,0.87,0.926,0.161,0.302,80.433,346055,4.0,2020,2020-10-09,"[""downtempo bass""]"
4iqkXCEFKAzvDgLUSFaAix,Maritimes,The Cosmic Waters (Inspired by 'The Outlaw Ocean' a book by Ian Urbina),5euL6qFngzBF3uEXB8AnhV,"['Televangel', 'Ian Urbina']","['2J6cJXIuA7tHufujlMnrKF', '7miGJahGF5JYOunptmXsQz']",4,1,False,0.7490000000000001,0.7909999999999999,2,-10.571,1,0.0899,0.362,0.862,0.0826,0.609,146.02700000000004,268000,4.0,2020,2020-10-09,"[""downtempo bass""]"
29FmvyMQo5yy1HW87FiB6X,The Stowaway,The Cosmic Waters (Inspired by 'The Outlaw Ocean' a book by Ian Urbina),5euL6qFngzBF3uEXB8AnhV,"['Televangel', 'Ian Urbina']","['2J6cJXIuA7tHufujlMnrKF', '7miGJahGF5JYOunptmXsQz']",5,1,False,0.226,0.358,5,-19.422,1,0.072,0.608,0.6,0.5489999999999999,0.304,114.371,201077,3.0,2020,2020-10-09,"[""downtempo bass""]"
7ckGXtOKvfWsUAH83vbp5H,Song Of The Trawler,The Cosmic Waters (Inspired by 'The Outlaw Ocean' a book by Ian Urbina),5euL6qFngzBF3uEXB8AnhV,"['Televangel', 'Ian Urbina']","['2J6cJXIuA7tHufujlMnrKF', '7miGJahGF5JYOunptmXsQz']",6,1,False,0.433,0.7929999999999999,7,-9.001,1,0.0742,0.29,0.918,0.123,0.0289999999999999,110.064,201909,4.0,2020,2020-10-09,"[""downtempo bass""]"
1m8EL7se5scxbfVWVjriRR,The Cosmic Waters,The Cosmic Waters (Inspired by 'The Outlaw Ocean' a book by Ian Urbina),5euL6qFngzBF3uEXB8AnhV,"['Televangel', 'Ian Urbina']","['2J6cJXIuA7tHufujlMnrKF', '7miGJahGF5JYOunptmXsQz']",7,1,False,0.4,0.3279999999999999,11,-15.744000000000002,1,0.039,0.966,0.905,0.305,0.108,74.48,132000,4.0,2020,2020-10-09,"[""downtempo bass""]"
1yF5Du14fgtCvokdNyhdVP,Storming The Thunder,The Cosmic Waters (Inspired by 'The Outlaw Ocean' a book by Ian Urbina),5euL6qFngzBF3uEXB8AnhV,"['Televangel', 'Ian Urbina']","['2J6cJXIuA7tHufujlMnrKF', '7miGJahGF5JYOunptmXsQz']",8,1,False,0.573,0.5579999999999999,0,-10.148,1,0.0305,0.3720000000000001,0.893,0.113,0.127,146.02200000000005,289315,4.0,2020,2020-10-09,"[""downtempo bass""]"
2UUPt5Ji4reTcN2kumjLIA,The Last Untamed Frontier,The Cosmic Waters (Inspired by 'The Outlaw Ocean' a book by Ian Urbina),5euL6qFngzBF3uEXB8AnhV,"['Televangel', 'Ian Urbina']","['2J6cJXIuA7tHufujlMnrKF', '7miGJahGF5JYOunptmXsQz']",9,1,False,0.33,0.317,4,-12.56,1,0.0318,0.416,0.905,0.17,0.0425,100.175,174700,4.0,2020,2020-10-09,"[""downtempo bass""]"
1aqqvGw1fABJC7mzgsxaLu,Superman,Superman,5ZLeP4QGMHO5hBgJTbZwjX,['Mike Herrera'],['6CoS5eAPJErSSTyEsWcJOp'],1,1,False,0.485,0.255,11,-8.033999999999999,1,0.0303,0.7809999999999999,0.0,0.0901,0.326,137.123,186293,4.0,2020,2020-03-27,"[""acoustic punk""]"
2wqvmeSFIhyJHoOvOfK0C8,Sing To Me (feat. Karen O),Sing To Me (feat. Karen O),2kgqbIoVkLZ16XMInLJb9K,"['Walter Martin', 'Karen O']","['1HvCWUrKX1xKeT3yQXjPeI', '6emHCSoB4tJxTVXakbrpPz']",1,1,False,0.4320000000000001,0.27,10,-10.155,1,0.0438,0.835,0.000392,0.103,0.35,130.569,185467,1.0,2014,2014-02-14,"[""indie rock"", ""new jersey indie""]"
7yawhcGil7zdAkEGom8jJF,Paul Intro,Uncle Paulie Deluxe Edition,0s9OE6KN13ev9WmjnXvKgA,['Mack Nickels'],['2iNhULsE1LBehjNHd5jRvM'],1,1,True,0.594,0.684,9,-9.591,0,0.303,0.278,0.0,0.3829999999999999,0.524,162.005,172983,4.0,2020,2020-11-06,"[""detroit trap""]"
4pQzUSE3S7crjgiy9ksADn,30ft Celling,Uncle Paulie Deluxe Edition,0s9OE6KN13ev9WmjnXvKgA,"['Mack Nickels', 'Polo']","['2iNhULsE1LBehjNHd5jRvM', '1zTmkOgshRknMzlE1yltv8']",2,1,True,0.643,0.649,1,-7.724,1,0.306,0.28,0.0,0.317,0.857,79.752,176274,4.0,2020,2020-11-06,"[""detroit trap""]"
5bXkelmD0gLcvge6ybWfjZ,Boss Of The Neighborhood Skit,Uncle Paulie Deluxe Edition,0s9OE6KN13ev9WmjnXvKgA,['Mack Nickels'],['2iNhULsE1LBehjNHd5jRvM'],3,1,True,0.501,0.688,4,-12.095,0,0.52,0.9,0.000153,0.352,0.48,125.687,22073,5.0,2020,2020-11-06,"[""detroit trap""]"
3vnyJbjwQfZbvxkbZZoyhn,Rather Have A G.M.T,Uncle Paulie Deluxe Edition,0s9OE6KN13ev9WmjnXvKgA,['Mack Nickels'],['2iNhULsE1LBehjNHd5jRvM'],4,1,True,0.552,0.5720000000000001,1,-9.346,1,0.3229999999999999,0.186,0.0,0.348,0.344,83.741,142602,4.0,2020,2020-11-06,"[""detroit trap""]"
6BpFrZ8zqlwlPpYNnRiIfa,FIgure It Out,Uncle Paulie Deluxe Edition,0s9OE6KN13ev9WmjnXvKgA,['Mack Nickels'],['2iNhULsE1LBehjNHd5jRvM'],5,1,True,0.486,0.519,7,-10.331,1,0.41,0.177,0.0,0.3670000000000001,0.561,159.664,207177,4.0,2020,2020-11-06,"[""detroit trap""]"
16lUnlQ63KCizPq7Sqs2w8,You Gotta Go Back Skit,Uncle Paulie Deluxe Edition,0s9OE6KN13ev9WmjnXvKgA,['Mack Nickels'],['2iNhULsE1LBehjNHd5jRvM'],6,1,True,0.655,0.746,2,-12.217,1,0.857,0.956,0.0,0.409,0.624,95.985,21708,3.0,2020,2020-11-06,"[""detroit trap""]"
5XFmwqCeClPYPY5G6eFLOP,Know What I Got,Uncle Paulie Deluxe Edition,0s9OE6KN13ev9WmjnXvKgA,"['Mack Nickels', 'Champagne Jane']","['2iNhULsE1LBehjNHd5jRvM', '4TROJx6jDI2xjmFDikf6PD']",7,1,True,0.659,0.7,10,-8.488999999999999,0,0.296,0.209,0.0,0.1939999999999999,0.7140000000000001,86.01100000000002,191086,4.0,2020,2020-11-06,"[""detroit trap""]"
4iYrleIgRLvJJ7rNwCRvry,Overlooked,Uncle Paulie Deluxe Edition,0s9OE6KN13ev9WmjnXvKgA,['Mack Nickels'],['2iNhULsE1LBehjNHd5jRvM'],8,1,True,0.4429999999999999,0.7979999999999999,0,-5.818,1,0.236,0.231,0.0,0.124,0.562,83.02600000000002,170815,4.0,2020,2020-11-06,"[""detroit trap""]"
4XHOnYAWZg06MFPNgFL4xR,I.B.H (I've Been Ham'd),Uncle Paulie Deluxe Edition,0s9OE6KN13ev9WmjnXvKgA,['Mack Nickels'],['2iNhULsE1LBehjNHd5jRvM'],9,1,True,0.645,0.6809999999999999,0,-7.782,1,0.309,0.5589999999999999,0.0,0.151,0.789,93.02,122671,4.0,2020,2020-11-06,"[""detroit trap""]"
4jNS6wTvXvY1zjwwihqBDF,Still I Rise,Uncle Paulie Deluxe Edition,0s9OE6KN13ev9WmjnXvKgA,['Mack Nickels'],['2iNhULsE1LBehjNHd5jRvM'],10,1,True,0.6829999999999999,0.551,8,-6.184,1,0.268,0.3289999999999999,0.0,0.0858,0.645,175.285,143543,4.0,2020,2020-11-06,"[""detroit trap""]"
0YYtF5MZ8e2dY2YXD3jmC0,1996,Uncle Paulie Deluxe Edition,0s9OE6KN13ev9WmjnXvKgA,['Mack Nickels'],['2iNhULsE1LBehjNHd5jRvM'],11,1,True,0.396,0.74,9,-7.387,1,0.315,0.0101,0.0,0.0997,0.449,159.89,181473,4.0,2020,2020-11-06,"[""detroit trap""]"
6YnM5TL2eVdSQt8lOsBVEH,Pain & Pleasure,Uncle Paulie Deluxe Edition,0s9OE6KN13ev9WmjnXvKgA,"['Mack Nickels', 'G Rock']","['2iNhULsE1LBehjNHd5jRvM', '4aBKUzdrOPWwOAvNPEwm9r']",12,1,True,0.433,0.81,4,-4.013999999999999,0,0.361,0.185,3.07e-06,0.103,0.198,163.658,193248,4.0,2020,2020-11-06,"[""detroit trap""]"
7dVs8tmh1U2PoLkV2n3ji4,Only Life I Know,Uncle Paulie Deluxe Edition,0s9OE6KN13ev9WmjnXvKgA,"['Mack Nickels', 'Ray Diddy', 'G Rock']","['2iNhULsE1LBehjNHd5jRvM', '45wVB6nibiyP6WRuMY9JV6', '4aBKUzdrOPWwOAvNPEwm9r']",13,1,True,0.564,0.7659999999999999,6,-5.465,0,0.384,0.147,0.0,0.369,0.54,185.086,146730,4.0,2020,2020-11-06,"[""detroit trap""]"
6AI0AXtZjdJ6qPmF4NQQbM,Treat A Dog,Uncle Paulie Deluxe Edition,0s9OE6KN13ev9WmjnXvKgA,"['Mack Nickels', 'Ray Diddy', 'Bylug Clay']","['2iNhULsE1LBehjNHd5jRvM', '45wVB6nibiyP6WRuMY9JV6', '184VStxy66WglnmnGki1Jq']",14,1,True,0.545,0.546,10,-7.204,0,0.264,0.0214,0.0,0.203,0.4679999999999999,98.004,246282,4.0,2020,2020-11-06,"[""detroit trap""]"
